address,total_count,other_count,pistol_count,revolver_count,rifle_count,shotgun_count,year,month,dow,neighborhood,council_district,ward,tract,public_works_division,police_zone,fire_zone,latitude,longitude
"EAST HILLS DR & WILNER DR PITTSBURGH, PA 15221",1,0,1,0,0,0,2017,5,5,East Hills,9,13,42003130600,2,5,19-Mar,40.45511222,-79.87114747
"EAST LIBERTY BLVD & LARIMER AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,10,0,East Liberty,9,11,42003111500,2,5,10-Mar,40.46340081,-79.91749206
"EAST LIBERTY BLVD & LARIMER AVE PITTSBURGH, PA 15206",3,0,3,0,0,0,2017,5,0,East Liberty,9,11,42003111500,2,5,10-Mar,40.46340081,-79.91749206
"EAST LIBERTY BLVD & N HIGHLAND AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2019,11,2,East Liberty,9,11,42003111300,2,5,8-Mar,40.46595693,-79.92276019
"EAST OHIO ST & JAMES ST PITTSBURGH, PA 15212",2,0,2,0,0,0,2017,8,6,East Allegheny,1,23,42003563200,1,1,6-Jan,40.45348565,-80.00060455
"EAST OHIO ST & MORAVIAN WAY PITTSBURGH, PA 15212",1,0,1,0,0,0,2019,6,5,East Allegheny,1,23,42003563200,1,1,6-Jan,40.45338546,-80.0011314
"EAST OHIO ST RAMP & N CANAL ST PITTSBURGH, PA 15212",1,0,0,1,0,0,2017,11,1,,,,,,1,,,
"EAST ST & EAST OHIO ST PITTSBURGH, PA 15212",2,0,2,0,0,0,2018,9,6,East Allegheny,1,23,42003563200,1,1,6-Jan,40.45402886,-79.99787733
"EAST ST & LAREDA ST PITTSBURGH, PA 15212",1,0,0,1,0,0,2018,2,6,Spring Hill-City View,1,24,42003262000,1,1,24-Jan,40.4624265,-79.99889782
"EAST ST & MILROY ST PITTSBURGH, PA 15214",1,0,0,1,0,0,2019,3,1,Northview Heights,1,26,42003260900,1,1,13-Jan,40.47684021,-80.00675805
"EASTWOOD RD & DOLLMAN RD PITTSBURGH, PA 15235",1,0,1,0,0,0,2018,9,5,,,,42003523100,,5,,40.46270374,-79.87080386
"E CARSON ST & HOT METAL ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2020,8,2,South Side Flats,3,16,42003160900,3,3,24-Apr,40.42542368,-79.96453139
"E CARSON ST & S 10TH ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2020,6,3,South Side Flats,3,17,42003170200,3,3,24-Apr,40.42871047,-79.98857628
"E CARSON ST & S 14TH ST PITTSBURGH, PA 15203",2,1,1,0,0,0,2015,12,4,South Side Flats,3,17,42003170200,3,3,24-Apr,40.42880715,-79.98414905
"E CARSON ST & S 15TH ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2017,2,3,South Side Flats,3,17,42003170200,3,3,24-Apr,40.42882314,-79.98342824
"E CARSON ST & S 17TH ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2016,8,0,South Side Flats,3,17,42003170200,3,3,24-Apr,40.4288429,-79.9820509
"E CARSON ST & S 18TH ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2017,5,5,South Side Flats,3,17,42003170200,3,3,24-Apr,40.42876656,-79.98056527
"E CARSON ST & S 18TH ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2016,5,5,South Side Flats,3,17,42003170200,3,3,24-Apr,40.42876656,-79.98056527
"E CARSON ST & S 18TH ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2017,7,6,South Side Flats,3,17,42003170200,3,3,24-Apr,40.42876656,-79.98056527
"E CARSON ST & S 24TH ST PITTSBURGH, PA 15203",2,0,2,0,0,0,2019,4,2,South Side Flats,3,16,42003160900,3,3,24-Apr,40.4282192,-79.97117079
"E CARSON ST & S 25TH ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2018,5,5,South Side Flats,3,16,42003160900,3,3,24-Apr,40.42784722,-79.96980932
"E CARSON ST & SMITHFIELD ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2016,9,0,South Shore,2,19,42003980700,5,3,2-Apr,40.43214671,-80.00399072
"ECCLES ST & ELEANOR ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2020,4,2,South Side Slopes,3,16,42003160800,3,3,22-Apr,40.41799975,-79.97281216
"E CHESTER ST & LEMINGTON AVE PITTSBURGH, PA 15206",1,0,1,0,0,0,2018,4,0,Lincoln-Lemington-Belmar,9,12,42003561900,2,5,18-Mar,40.47062506,-79.89755337
"ECKERT ST & SHADELAND AVE PITTSBURGH, PA 15212",1,0,1,0,0,0,2016,7,2,Marshall-Shadeland,1,27,42003271500,1,1,14-Jan,40.47155655,-80.03088968
"ECKSTEIN PL & WADSWORTH ST PITTSBURGH, PA 15213",1,0,1,0,0,0,2015,6,2,Terrace Village,6,5,42003051000,3,2,10-Feb,40.4428327,-79.96815316
"EDGEMONT ST & AZTEC WAY PITTSBURGH, PA 15211",1,0,1,0,0,0,2016,1,2,Mount Washington,3,18,42003180700,5,3,5-Apr,40.4224139,-79.99809872
"E ELIZABETH ST & GERTRUDE ST PITTSBURGH, PA 15207",1,0,0,1,0,0,2019,1,3,Hazelwood,5,15,42003562300,3,4,13-Feb,40.40738032,-79.94161841
"E ELIZABETH ST & GERTRUDE ST PITTSBURGH, PA 15207",1,0,0,1,0,0,2019,1,3,Hazelwood,5,15,42003562300,3,4,13-Feb,40.40738032,-79.94161841
"ELMORE ST & REED ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2015,10,6,Terrace Village,6,5,42003051100,3,2,1-Feb,40.44228994,-79.97833935
"ELOISE ST & DROVERS WAY PITTSBURGH, PA 15212",1,0,1,0,0,0,2015,4,0,Central Northside,1,22,42003220600,1,1,21-Jan,40.45469318,-80.01433339
"ELORA WAY & ROSETTA ST PITTSBURGH, PA 15224",1,0,1,0,0,0,2017,3,3,Garfield,9,10,42003101700,2,5,4-Mar,40.46705935,-79.93551731
"EMAHLEA ST & WINTERBURN AVE PITTSBURGH, PA 15207",1,0,1,0,0,0,2016,6,4,Hazelwood,5,15,42003562900,3,4,12-Feb,40.41726128,-79.9400622
"EMERALD ST & CARNIVAL WAY PITTSBURGH, PA 15210",4,0,2,2,0,0,2016,8,2,Allentown,3,18,42003180300,5,3,5-Apr,40.4226278,-79.99169243
"E NORTH AVE & EAST ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2018,11,3,East Allegheny,1,23,42003563200,1,1,6-Jan,40.45692849,-79.99883131
"ERIN ST & WYLIE AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2018,2,3,Middle Hill,6,5,42003050100,3,2,1-Feb,40.44488416,-79.97928413
"ESCOLTA ST & FAIRYWOOD ST PITTSBURGH, PA 15205",1,0,0,0,0,1,2017,1,5,Fairywood,2,28,42003563000,5,6,16-Jan,40.44796163,-80.08067992
"ESSEN ST & PENFORT ST PITTSBURGH, PA 15214",1,0,1,0,0,0,2015,2,3,Spring Hill-City View,1,26,42003260900,1,1,13-Jan,40.4732084,-80.002871
"ESSEN ST & PENFORT ST PITTSBURGH, PA 15214",1,0,1,0,0,0,2017,11,0,Spring Hill-City View,1,26,42003260900,1,1,13-Jan,40.4732084,-80.002871
"ESTELLA AVE & E WARRINGTON AVE PITTSBURGH, PA 15210",1,0,1,0,0,0,2015,11,6,Beltzhoover,3,18,42003562400,5,3,21-Apr,40.42102193,-80.00055654
"EUREKA ST & HARWOOD WAY PITTSBURGH, PA 15211",1,0,1,0,0,0,2019,2,6,Mount Washington,3,18,42003180700,5,3,5-Apr,40.42389193,-80.00387426
"E WARRINGTON AVE & HABERMAN AVE PITTSBURGH, PA 15210",1,0,1,0,0,0,2019,6,3,Mount Washington,3,18,42003191500,5,3,16-Apr,40.42103711,-80.00248998
"E WARRINGTON AVE & HABERMAN AVE PITTSBURGH, PA 15210",1,0,1,0,0,0,2020,4,3,Mount Washington,3,18,42003191500,5,3,16-Apr,40.42103711,-80.00248998
"EWART DR & CENTRE AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2016,7,0,Terrace Village,6,5,42003050600,3,2,22-Feb,40.44874797,-79.96157799
"EXCHANGE WAY & 9TH ST PITTSBURGH, PA 15222",1,0,1,0,0,0,2017,1,2,Central Business District,6,2,42003020100,6,2,3-Jan,40.44336025,-79.99816873
"EXCHANGE WAY & GARRISON PL PITTSBURGH, PA 15222",1,0,1,0,0,0,2019,10,6,Central Business District,6,2,42003020100,6,2,3-Jan,40.4435988,-79.99723325
"FAULKNER ST & HUXLEY ST PITTSBURGH, PA 15204",1,0,1,0,0,0,2017,8,3,Sheraden,2,20,42003202200,5,6,16-Jan,40.45491786,-80.06362711
"FAULKNER ST & HUXLEY ST PITTSBURGH, PA 15204",1,0,1,0,0,0,2017,8,3,Sheraden,2,20,42003202200,5,6,16-Jan,40.45491786,-80.06362711
"FAULSEY WAY & FONTELLA ST PITTSBURGH, PA 15233",1,0,1,0,0,0,2016,3,3,Manchester,6,21,42003210700,1,1,8-Jan,40.45237939,-80.02213013
"FAUST ST & UNIVERSAL ST PITTSBURGH, PA 15204",2,0,2,0,0,0,2020,8,0,Sheraden,2,20,42003202200,5,6,16-Jan,40.45711799,-80.06441795
"FEDERAL EXTN & MERCY ST PITTSBURGH, PA 15214",1,0,1,0,0,0,2018,12,2,,,,,,1,,,
"FEDERAL EXTN & MERCY ST PITTSBURGH, PA 15214",1,0,1,0,0,0,2018,1,0,,,,,,1,,,
"FEDERAL STN & E JEFFERSON ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2019,4,1,Fineview,6,25,42003250300,1,1,10-Jan,40.45950189,-80.00845252
"FEDERAL STN & ELOISE ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2018,6,2,Central Northside,1,22,42003220600,1,1,21-Jan,40.4560832,-80.00683905
"FEDERAL STN & E NORTH AVE PITTSBURGH, PA 15212",1,0,0,1,0,0,2016,3,2,Central Northside,1,22,42003562700,1,1,21-Jan,40.45545699,-80.00663567
"FEDERAL STN & HENDERSON ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2019,6,4,Fineview,6,25,42003250900,1,1,21-Jan,40.4588709,-80.00775147
"FEDERAL STN & JACKSONIA ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2015,5,4,Central Northside,6,25,42003220600,1,1,21-Jan,40.45827089,-80.00754674
"FEDERAL STN & JACKSONIA ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2015,3,1,Central Northside,6,25,42003220600,1,1,21-Jan,40.45827089,-80.00754674
"FEDERAL STN & PARKHURST ST PITTSBURGH, PA 15212",1,0,0,1,0,0,2020,2,0,Central Northside,1,22,42003220600,1,1,21-Jan,40.45663096,-80.00701735
"FELICIA WAY & N LANG AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2019,1,3,Homewood South,9,13,42003130300,2,5,17-Mar,40.45744216,-79.89871615
"FELICIA WAY & N LANG AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2019,1,3,Homewood South,9,13,42003130300,2,5,17-Mar,40.45744216,-79.89871615
"FELICIA WAY & ZENITH WAY PITTSBURGH, PA 15208",2,0,1,0,1,0,2020,2,2,Homewood South,9,13,42003130300,2,5,17-Mar,40.45682826,-79.89595659
"FERNDALE ST & ANGORA WAY PITTSBURGH, PA 15221",3,0,0,0,3,0,2016,12,3,Homewood North,9,13,42003130100,2,5,17-Mar,40.45932341,-79.88424522
"FERNDALE ST & BLACKADORE ST PITTSBURGH, PA 15221",1,0,1,0,0,0,2016,5,4,Homewood North,9,13,42003130100,2,5,17-Mar,40.45932039,-79.88359088
"FERRIS CT & MOHLER ST PITTSBURGH, PA 15221",1,0,1,0,0,0,2019,7,5,Homewood North,9,13,42003130100,2,5,17-Mar,40.4594024,-79.88710374
"FINLAND ST & MILWAUKEE ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2015,10,2,Upper Hill,6,5,42003050600,3,2,22-Feb,40.45606752,-79.95878862
"FINLEY ST & FRANKSTOWN AVE PITTSBURGH, PA 15206",1,0,0,0,1,0,2017,2,3,Larimer,9,12,42003120800,2,5,10-Mar,40.45915065,-79.9099179
"FIREMAN WAY & LEDUC WAY PITTSBURGH, PA 15212",1,0,1,0,0,0,2016,8,1,Central Northside,6,25,42003250300,1,1,21-Jan,40.45770213,-80.008971
"FISHER ST & RECTENWALD ST PITTSBURGH, PA 15210",1,0,0,1,0,0,2018,9,2,Mt. Oliver,3,16,42003561700,3,3,8-Apr,40.41126639,-79.97956838
"FLEMING AVE & HUBBARD ST PITTSBURGH, PA 15212",1,0,1,0,0,0,2017,2,3,Brighton Heights,1,27,42003270300,1,1,14-Jan,40.47811896,-80.03858126
"FLEURY WAY & HALE ST PITTSBURGH, PA 15221",1,0,1,0,0,0,2018,1,2,Homewood South,9,13,42003130400,2,5,17-Mar,40.45375983,-79.88699056
"FLEURY WAY & ZENITH WAY PITTSBURGH, PA 15208",2,0,0,0,2,0,2019,5,4,Homewood South,9,13,42003130300,2,5,17-Mar,40.45588812,-79.8963104
"FLUERY WAY & ZENITH WAY PITTSBURGH, PA 15208",1,0,1,0,0,0,2017,8,2,Homewood South,9,13,42003130300,2,5,17-Mar,40.45588812,-79.8963104
"FONTELLA ST & PAGE ST PITTSBURGH, PA 15233",1,0,1,0,0,0,2016,10,0,Manchester,6,21,42003210700,1,1,8-Jan,40.4519524,-80.02199084
"FONTELLA ST & REEDSDALE ST PITTSBURGH, PA 15233",1,0,1,0,0,0,2020,8,4,Chateau,6,21,42003980600,6,1,8-Jan,40.447872,-80.02069784
"FORBES AVE & BEELER ST PITTSBURGH, PA 15213",1,0,1,0,0,0,2018,2,0,Squirrel Hill North,8,14,42003140100,3,4,26-Feb,40.4438897,-79.93879908
"FORBES AVE & BOYD ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2018,4,0,Bluff,6,1,42003010300,6,2,4-Feb,40.43802509,-79.9933245
"FORBES AVE & JUMONVILLE ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2017,3,5,Bluff,6,1,42003010300,3,2,1-Feb,40.43734707,-79.97773596
"FORBES AVE & MEYRAN AVE PITTSBURGH, PA 15213",1,0,1,0,0,0,2017,7,6,Central Oakland,3,4,42003040500,3,4,14-Feb,40.44058471,-79.95833828
"FORBES AVE & MOULTRIE ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2015,2,6,Bluff,6,4,42003010300,3,2,1-Feb,40.43720497,-79.97449338
"FORT DUQUESNE BLVD & 7TH ST PITTSBURGH, PA 15222",1,0,1,0,0,0,2019,8,4,Central Business District,6,2,42003020100,6,2,3-Jan,40.44463338,-80.00086726
"FORT DUQUESNE BLVD RAMP & 10TH ST BYP RAMP PITTSBURGH, PA 15222",1,0,1,0,0,0,2016,5,2,,,,,,2,,,
"FORT PITT BLVD & WOOD ST PITTSBURGH, PA 15222",1,0,1,0,0,0,2015,10,3,Central Business District,6,1,42003020100,6,2,4-Jan,40.4374116,-80.00262882
"FOUNTAIN ST & SANDUSKY ST N PITTSBURGH, PA 15212",1,0,1,0,0,0,2018,11,2,Fineview,6,25,42003250900,1,1,10-Jan,40.45898013,-80.0055367
"FRANKLIN RD & GARVIN ST PITTSBURGH, PA 15214",1,0,0,1,0,0,2016,7,3,Perry North,1,26,42003260200,1,1,15-Jan,40.49240676,-80.02049594
"FRANKSTOWN AVE & BENNETT ST PITTSBURGH, PA 15208",1,0,0,1,0,0,2015,11,6,Homewood West,9,12,42003120700,2,5,17-Mar,40.45809432,-79.90458968
"FRANKSTOWN AVE & BLACKADORE ST PITTSBURGH, PA 15221",2,0,2,0,0,0,2018,4,2,Homewood North,9,13,42003130100,2,5,17-Mar,40.45545913,-79.88336718
"FRANKSTOWN AVE & BRUSHTON AVE PITTSBURGH, PA 15221",1,0,1,0,0,0,2018,6,1,Homewood South,9,13,42003130400,2,5,17-Mar,40.45553444,-79.88809639
"FRANKSTOWN AVE & BRUSHTON AVE PITTSBURGH, PA 15221",1,0,0,1,0,0,2018,1,6,Homewood South,9,13,42003130400,2,5,17-Mar,40.45553444,-79.88809639
"FRANKSTOWN AVE & BRUSHTON AVE PITTSBURGH, PA 15221",1,0,1,0,0,0,2016,1,5,Homewood South,9,13,42003130400,2,5,17-Mar,40.45553444,-79.88809639
"FRANKSTOWN AVE & BRUSHTON AVE PITTSBURGH, PA 15221",1,0,1,0,0,0,2015,7,6,Homewood South,9,13,42003130400,2,5,17-Mar,40.45553444,-79.88809639
"FRANKSTOWN AVE & BRUSHTON AVE PITTSBURGH, PA 15221",1,0,1,0,0,0,2015,4,2,Homewood South,9,13,42003130400,2,5,17-Mar,40.45553444,-79.88809639
"FRANKSTOWN AVE & COLLIER ST PITTSBURGH, PA 15208",1,0,1,0,0,0,2016,2,5,Homewood South,9,13,42003130300,2,5,17-Mar,40.45640092,-79.89190537
"FRANKSTOWN AVE & COLLIER ST PITTSBURGH, PA 15208",1,0,0,1,0,0,2015,3,1,Homewood South,9,13,42003130300,2,5,17-Mar,40.45640092,-79.89190537
"FRANKSTOWN AVE & EAST HILLS DR PITTSBURGH, PA 15221",1,0,1,0,0,0,2020,1,1,,,,,,5,,,
"FRANKSTOWN AVE & EAST HILLS DR PITTSBURGH, PA 15221",1,0,0,1,0,0,2020,1,1,,,,,,5,,,
"FRANKSTOWN AVE & EAST LIBERTY BLVD PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,7,1,East Liberty,9,12,42003120800,2,5,10-Mar,40.46081381,-79.91580595
"FRANKSTOWN AVE & EAST LIBERTY BLVD PITTSBURGH, PA 15206",3,0,2,1,0,0,2015,7,1,East Liberty,9,12,42003120800,2,5,10-Mar,40.46081381,-79.91580595
"FRANKSTOWN AVE & ENTERPRISE ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2016,11,2,Larimer,9,12,42003120800,2,5,10-Mar,40.46043391,-79.91379378
"FRANKSTOWN AVE & FINLEY ST PITTSBURGH, PA 15206",1,0,0,1,0,0,2015,6,1,Larimer,9,12,42003120800,2,5,10-Mar,40.45915065,-79.9099179
"FRANKSTOWN AVE & GERRITT ST PITTSBURGH, PA 15208",1,0,1,0,0,0,2015,9,6,Homewood West,9,12,42003120700,2,5,17-Mar,40.45859063,-79.90214615
"FRANKSTOWN AVE & HALE ST PITTSBURGH, PA 15221",1,0,0,1,0,0,2018,4,4,Homewood South,9,13,42003130400,2,5,17-Mar,40.45515869,-79.88643998
"FRANKSTOWN AVE & HALE ST PITTSBURGH, PA 15221",1,0,1,0,0,0,2019,10,5,Homewood South,9,13,42003130400,2,5,17-Mar,40.45515869,-79.88643998
"FRANKSTOWN AVE & INWOOD ST PITTSBURGH, PA 15208",1,0,1,0,0,0,2018,5,3,Homewood West,9,12,42003120700,2,5,17-Mar,40.45815721,-79.9049973
"FRANKSTOWN AVE & N BRADDOCK AVE PITTSBURGH, PA 15208",1,0,0,1,0,0,2015,6,5,Homewood South,9,13,42003130400,2,5,17-Mar,40.45596555,-79.89002416
"FRANKSTOWN AVE & NEUMAN WAY PITTSBURGH, PA 15221",1,0,0,0,0,1,2016,5,3,Homewood South,9,13,42003130400,2,5,17-Mar,40.45540749,-79.88753701
"FRANKSTOWN AVE & N HOMEWOOD AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2018,6,1,Homewood South,9,13,42003130300,2,5,17-Mar,40.45740466,-79.89630115
"FRANKSTOWN AVE & N HOMEWOOD AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2020,1,4,Homewood South,9,13,42003130300,2,5,17-Mar,40.45740466,-79.89630115
"FRANKSTOWN AVE & N HOMEWOOD AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2018,3,6,Homewood South,9,13,42003130300,2,5,17-Mar,40.45740466,-79.89630115
"FRANKSTOWN AVE & N HOMEWOOD AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2017,6,6,Homewood South,9,13,42003130300,2,5,17-Mar,40.45740466,-79.89630115
"FRANKSTOWN AVE & N HOMEWOOD AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2018,4,3,Homewood South,9,13,42003130300,2,5,17-Mar,40.45740466,-79.89630115
"FRANKSTOWN AVE & N HOMEWOOD AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2015,7,6,Homewood South,9,13,42003130300,2,5,17-Mar,40.45740466,-79.89630115
"FRANKSTOWN AVE & N HOMEWOOD AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2015,9,2,Homewood South,9,13,42003130300,2,5,17-Mar,40.45740466,-79.89630115
"FRANKSTOWN AVE & N HOMEWOOD AVE PITTSBURGH, PA 15208",1,0,0,1,0,0,2016,6,4,Homewood South,9,13,42003130300,2,5,17-Mar,40.45740466,-79.89630115
"FRANKSTOWN AVE & N HOMEWOOD AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2020,1,3,Homewood South,9,13,42003130300,2,5,17-Mar,40.45740466,-79.89630115
"FRANKSTOWN AVE & N HOMEWOOD AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2019,5,3,Homewood South,9,13,42003130300,2,5,17-Mar,40.45740466,-79.89630115
"FRANKSTOWN AVE & N LANG AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2020,7,1,Homewood South,9,13,42003130300,2,5,17-Mar,40.45791375,-79.89853167
"FRANKSTOWN AVE & N LANG AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2017,10,5,Homewood South,9,13,42003130300,2,5,17-Mar,40.45791375,-79.89853167
"FRANKSTOWN AVE & N LANG AVE PITTSBURGH, PA 15208",2,0,2,0,0,0,2017,9,3,Homewood South,9,13,42003130300,2,5,17-Mar,40.45791375,-79.89853167
"FRANKSTOWN AVE & PUTNAM ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,4,1,Larimer,9,12,42003120800,2,5,10-Mar,40.45995512,-79.91238094
"FRANKSTOWN AVE & STERRETT ST PITTSBURGH, PA 15208",1,0,1,0,0,0,2016,4,0,Homewood South,9,13,42003130300,2,5,17-Mar,40.45690781,-79.89414833
"FRANKSTOWN AVE & STERRETT ST PITTSBURGH, PA 15208",2,0,2,0,0,0,2017,8,6,Homewood South,9,13,42003130300,2,5,17-Mar,40.45690781,-79.89414833
"FRANKSTOWN AVE & TORRENS ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2015,11,6,Larimer,9,12,42003120800,2,5,10-Mar,40.45934624,-79.91054516
"FRANKSTOWN AVE & TORRENS ST PITTSBURGH, PA 15206",1,0,1,0,0,0,2016,2,0,Larimer,9,12,42003120800,2,5,10-Mar,40.45934624,-79.91054516
"FRANKSTOWN AVE & TYSON ST PITTSBURGH, PA 15221",1,0,1,0,0,0,2016,12,0,Homewood North,9,13,42003130600,2,5,17-Mar,40.455192,-79.8854175
"FRANKSTOWN AVE & WILKINSBURG AVE PITTSBURGH, PA 15221",1,0,1,0,0,0,2016,8,6,East Hills,9,13,42003130600,2,5,17-Mar,40.45815543,-79.8758821
"FRANKSTOWN AVE & WILKINSBURG AVE PITTSBURGH, PA 15221",1,0,1,0,0,0,2018,3,1,East Hills,9,13,42003130600,2,5,17-Mar,40.45815543,-79.8758821
"FRAZIER ST & DAWSON ST PITTSBURGH, PA 15213",1,0,1,0,0,0,2015,5,6,South Oakland,3,4,42003040900,3,4,11-Feb,40.42978079,-79.95422255
"FREDERICK ST & SCHIMMER ST PITTSBURGH, PA 15212",1,0,0,1,0,0,2018,4,5,Marshall-Shadeland,1,27,42003271500,1,1,14-Jan,40.47332733,-80.03083632
"FREDERICK ST & WOODLAND AVE PITTSBURGH, PA 15212",1,0,1,0,0,0,2018,12,6,Marshall-Shadeland,1,27,42003271500,1,1,14-Jan,40.46920284,-80.02948695
"FULTON ST & HAMLIN ST PITTSBURGH, PA 15233",1,0,1,0,0,0,2020,5,3,Manchester,6,21,42003210700,1,1,8-Jan,40.45295312,-80.02430259
"FULTON ST & STEDMAN ST PITTSBURGH, PA 15233",2,0,2,0,0,0,2018,11,4,Manchester,6,21,42003210700,1,1,8-Jan,40.45387864,-80.02460879
"FULTON ST & STEDMAN ST PITTSBURGH, PA 15233",1,0,1,0,0,0,2015,9,2,Manchester,6,21,42003210700,1,1,8-Jan,40.45387864,-80.02460879
"GARFIELD AVE & ALPINE AVE PITTSBURGH, PA 15212",1,0,1,0,0,0,2019,10,6,Central Northside,6,25,42003250300,1,1,21-Jan,40.45795468,-80.01237925
"GIFFIN AVE & CARMEN ST PITTSBURGH, PA 15210",1,0,1,0,0,0,2018,6,5,Mount Oliver Borough,,0,42003481000,0,OSC,Mt Oliver,40.40755217,-79.98449166
"GIST ST & FORBES AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2017,1,4,Bluff,6,1,42003010300,3,2,1-Feb,40.43742472,-79.979512
"GIST ST & LOCUST ST PITTSBURGH, PA 15219",4,0,2,1,1,0,2015,2,4,Bluff,6,1,42003010300,3,2,1-Feb,40.43652762,-79.97957669
"GLEN MAWR ST & BUOY WAY PITTSBURGH, PA 15204",1,0,0,1,0,0,2015,11,5,Sheraden,2,20,42003562500,5,6,16-Jan,40.45867944,-80.05453797
"GLENWOOD AVE & FLOWERS AVE PITTSBURGH, PA 15207",1,0,1,0,0,0,2017,3,4,Hazelwood,5,15,42003562300,3,4,13-Feb,40.41095479,-79.94071313
"GLENWOOD BRG & GLASS RUN RD RAMP PITTSBURGH, PA 15207",1,0,1,0,0,0,2017,3,3,,,,,,4,,,
"GLOSTER ST & TECUMSEH ST PITTSBURGH, PA 15207",1,0,1,0,0,0,2017,2,4,Hazelwood,5,15,42003562900,3,4,13-Feb,40.40841278,-79.94458219
"GRAND AVE & KILBUCK RD PITTSBURGH, PA",1,0,1,0,0,0,2016,6,3,Marshall-Shadeland,1,27,42003271500,1,1,14-Jan,40.47654195,-80.02181262
"GRANT ST & 4TH AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2017,10,2,Central Business District,6,1,42003020100,6,2,4-Jan,40.43805054,-79.99770249
"GRANT ST & 6TH AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2015,2,6,Central Business District,6,2,42003020100,6,2,3-Jan,40.44076456,-79.99588553
"GRANT ST & OLIVER AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2016,1,6,Central Business District,6,2,42003020100,6,2,4-Jan,40.44011225,-79.99633551
"GREELEY ST & JOSEPHINE ST PITTSBURGH, PA 15203",1,0,1,0,0,0,2018,9,0,South Side Slopes,3,16,42003160800,3,3,24-Apr,40.42480195,-79.97423989
"GREEN ST & WYLIE AVE PITTSBURGH, PA 15219",1,0,1,0,0,0,2019,2,6,Crawford-Roberts,6,3,42003030500,3,2,1-Feb,40.44385562,-79.9816779
"HALLETT ST & JUNILLA ST PITTSBURGH, PA 15219",1,0,1,0,0,0,2016,10,3,Middle Hill,6,5,42003050100,3,2,5-Feb,40.44694889,-79.97109206
"HAMILTON AVE & 5TH AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2015,4,5,Homewood West,9,12,42003120700,2,5,17-Mar,40.45728986,-79.90906299
"HAMILTON AVE & 5TH AVE PITTSBURGH, PA 15208",1,1,0,0,0,0,2015,12,6,Homewood West,9,12,42003120700,2,5,17-Mar,40.45728986,-79.90906299
"HAMILTON AVE & 5TH AVE PITTSBURGH, PA 15208",1,0,1,0,0,0,2019,12,6,Homewood West,9,12,42003120700,2,5,17-Mar,40.45728986,-79.90906299
"HAMILTON AVE & ALBION ST PITTSBURGH, PA 15208",1,0,1,0,0,0,2016,3,4,Homewood South,9,13,42003130300,2,5,17-Mar,40.45421079,-79.89566304
"HAMILTON AVE & BRUSHTON AVE PITTSBURGH, PA 15221",1,0,1,0,0,0,2019,4,3,Homewood South,9,13,42003130400,2,5,17-Mar,40.45273333,-79.88919374
